dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.430421,8.563035,18.431788,2.991676,0.000243,-0.002148,0.006638
0.020000,18.490253,8.563433,18.491622,2.991682,0.000291,0.002373,0.006657
0.020000,18.550086,8.563832,18.551455,2.991688,0.000277,-0.000701,0.006677
0.020000,18.609918,8.564232,18.611289,2.991692,0.000243,-0.001660,0.006697
0.020000,18.669751,8.564633,18.671123,2.991698,0.000300,0.002821,0.006716
0.020000,18.729584,8.565035,18.730957,2.991704,0.000267,-0.001629,0.006736
0.020000,18.789416,8.565439,18.790791,2.991709,0.000244,-0.001181,0.006755
0.020000,18.849249,8.565844,18.850626,2.991715,0.000309,0.003263,0.006775
0.020000,18.909082,8.566250,18.910460,2.991720,0.000258,-0.002543,0.006794
0.020000,18.968915,8.566657,18.970295,2.991725,0.000244,-0.000708,0.006814
0.020000,19.028749,8.567065,19.030129,2.991731,0.000318,0.003697,0.006833
0.020000,19.088582,8.567475,19.089964,2.991736,0.000249,-0.003443,0.006852
0.020000,19.148415,8.567885,19.149799,2.991741,0.000248,-0.000032,0.006872
0.020000,19.208249,8.568297,19.209634,2.991747,0.000318,0.003490,0.006891
0.020000,19.268083,8.568710,19.269469,2.991752,0.000244,-0.003694,0.006911
0.020000,19.327916,8.569124,19.329304,2.991758,0.000257,0.000666,0.006930
0.020000,19.387750,8.569539,19.389139,2.991764,0.000309,0.002558,0.006950
0.020000,19.447584,8.569956,19.448975,2.991769,0.000244,-0.003212,0.006969
0.020000,19.507418,8.570373,19.508810,2.991774,0.000267,0.001109,0.006988
